㑜	yej³	zaai6	-	-	-	yì	-	-	-
㑝	-	lung6	-	-	-	lòng	-	-	-
㑟	pæng²	mang1	-	-	-	běng	-	-	-
㑢	㑣	-	-	-	-	-	lán	-	-	-
㑥	ye³	ji6	-	-	-	yì	-	-	-
㑦	-	leoi6	-	-	-	lì	-	-	-
㑧	-	gwai3	-	-	-	jì	-	-	-
㑨	-	zyu5	-	-	-	yǔ	-	-	-
㑮	-	wan4	-	-	-	hún	-	-	-
㑯	-	seoi2	-	-	-	xǔ	-	-	-
㑰	-	fui4	-	-	-	huì	-	-	-
㑱	-	nau4	-	-	-	rǎo	-	-	-
㑳	dzrjuw³	zau3	-	-	-	zhòu	-	-	-
㑳	tsrju¹/nrɛp⁴	-	-	-	-	zhū	-	-	-
㑵	dzit⁴	zat6	-	-	-	hàn	-	-	-
㑶	-	hei3	-	-	-	xì	-	-	-
㑸	-	-	-	-	-	yáo	-	-	-
㑻	mɛt⁴	maa6/mei5	-	-	-	mà	-	-	-
㑼	-	loek6	-	-	-	lüè	-	-	-
㑾	-	ziu4	-	-	-	yáo/xiáo	-	-	-
㑿	dzræw²	coek3/huk6/zau3/ziu6	-	-	-	zhào	-	-	-
㒀	-	cim4/cip3/zak6	-	-	-	zhāi/zhǎ	-	-	-
㒁	-	sou3/zyu5	-	-	-	yǔ/yùn	-	-	-
㒂	-	zoek6	-	-	-	zhuó/kù	-	-	-
㒃	-	ji6	-	-	-	èr	-	-	-
㒄	nyen²	ngam4/zim5	-	-	-	rǎn/nàng/nèn	-	-	-
㒅	khej²	kai2	-	-	-	qǐ	-	-	-
㒆	-	kap1	-	-	-	chì/kè/xì/xiào/yàn	-	-	-
㒇	mju²	ng5	-	-	-	wǔ/mù	-	-	-
㒈	xæm³	hon6	-	-	-	hàn	-	-	-
㒊	srip⁴	saap1/sik1	-	-	-	sè	-	-	-
㒋	sje¹	si1	-	-	-	-	-	-	-
㒍	-	leoi5	-	-	-	léi/lěi	-	-	-
㒎	-	sat3	-	-	-	sà	-	-	-
㒐	-	seon2	-	-	-	xùn	-	-	-
㒑	-	hung2/kui2/wak6	-	-	-	kuǐ/huì	-	-	-
㒓	that⁴	taat3	-	-	-	tà	-	-	-
㒔	duwk⁴	suk6	-	-	-	shǔ	-	-	-
㒕	-	joeng1	-	-	-	yāng	-	-	-
㒙	-	min4/min6	-	-	-	mián	-	-	-
㒚	ʔwon²	waan2	-	-	-	wěn	-	-	-
㒛	-	diu6/deoi2	-	-	-	diào	-	-	-
㒜	-	jyu5	-	-	-	yǔ	-	-	-
㒝	met⁴	mit6/ziu5	-	-	-	miè	-	-	-
㒝	mjwot⁴	-	-	-	-	wà	-	-	-
㒞	-	zeon3	-	-	-	jùn	-	-	-
㒟	new²	niu5/seoi1	-	-	-	niǎo	-	-	-
㒠	hɛj³	haai6	-	-	-	xiè	-	-	-
㒡	-	zaau4	-	-	-	yóu	-	-	-
㒤	-	sip3/zip3	-	-	-	chè	-	-	-
㒥	phjuwng¹	fung1/gaam2	-	-	-	fēng	-	-	-
㒦	-	leoi5/deoi3	-	-	-	lěi	-	-	-
㒧	-	lai6	-	-	-	lì	-	-	-
㒬	-	-	-	-	-	wāng	-	-	-
㒭	-	kwaan1/leoi4	-	-	-	-	-	-	-
㒴	kwot⁴	gwat1	-	-	-	gǔ	-	-	-
㒸	zwij³	seoi6	-	-	-	suì	-	-	-
㒼	mwan¹	mun4	-	-	-	mán	-	-	-
㒼	-	mang4	-	-	-	-	-	-	-
㒽	khjwen¹	hyun1	-	-	-	quān	-	-	-
㒾	ye³	si6	-	-	-	shì	-	-	-
㒿	-	lei4	-	-	-	lí	-	-	-
㓁	-	mong5	-	-	-	wǎng	-	-	-
㓃	tu³	dou3	-	-	-	dù	-	-	-
㓄	trim³	saam2/zaam3	-	-	-	zhèn	-	-	-
㓅	-	ding1/ting1	-	-	-	tīng	-	-	-
㓈	-	bing1	-	-	-	bìng	-	-	-
㓉	-	gwaat3/gwat3/kut3/wun6/wut6	-	-	-	huò	-	-	-
㓊	duwng³	dung6	-	-	-	dòng	-	-	-
㓋	-	gung6	-	-	-	gòng	-	-	-
㓌	-	cang1/gwai3/ting4/tong3	-	-	-	chēng	-	-	-
㓎	-	caam1/saam6	-	-	-	qīn/qìn/qǐn	-	-	-
㓏	-	gwing2	-	-	-	jiǒng	-	-	-
㓐	-	luk6	-	-	-	lù	-	-	-
㓑	-	haang6	-	-	-	xìng	-	-	-
㓓	-	lam5/nam4	-	-	-	nán	-	-	-
㓖	pit⁴	bit1	-	-	-	bì	-	-	-
㓚	kuwng¹	gung1	-	-	-	gōng	-	-	-
㓞	-	kaai3	-	-	-	qià	-	-	-
㓟	-	pai1/pei1/ngo4	-	-	-	pí	-	-	-
㓠	tem²	dim3	-	-	-	diàn	-	-	-
㓡	-	fu2	-	-	-	fǔ	-	-	-
㓢	lak⁴	lok3	-	-	-	luò	-	-	-
㓣	khɛp⁴	zak6	-	-	-	qià	-	-	-
㓤	khɛt⁴	kit3	-	-	-	qià	-	-	-
㓤	-	gat1	-	-	-	-	-	-	-
㓦	-	baak3/maak3	-	-	-	bāi/bò	-	-	-
㓧	-	deoi1/haang1/zim1/zim2	-	-	-	gān	-	-	-
㓩	-	hyun1/fan3/hin2	-	-	-	xuān	-	-	-
㓪	-	long5	-	-	-	lǎng	-	-	-
㓭	-	hot3	-	-	-	hé	-	-	-
㓱	duw¹	-	-	-	-	tóu	-	-	-
㓲	-	pin3	-	-	-	piān	-	-	-
㓳	tej¹	dai1	-	-	-	dī	-	-	-
㓴	-	zyun5	-	-	-	ruǎn	-	-	-
㓵	-	ngok6	-	-	-	è	-	-	-
㓷	ngjej³	ji6/nau4	-	-	-	yì	-	-	-
㓸	-	coek3/sau2/zoek3	-	-	-	zhuō	-	-	-
㓹	tshjwej³	jeoi6	-	-	-	ruì	-	-	-
㓺	kjon¹	gin1/gin6/kin4	-	-	-	jiān	-	-	-
㓼	tshrit⁴	cat1	-	-	-	chì	-	-	-
㓽	dzrjuwng¹	sung4	-	-	-	chóng	-	-	-
㓾	-	sai1	-	-	-	xī	-	-	-
㓾	-	-	-	chhṳ̀	-	chí	-	-	-
㔀	-	-	-	-	-	liàng	-	-	-
㔁	-	daang1/taang1	-	-	-	dēng	-	-	-
㔂	lin³	leon4	-	-	-	lín	lân	-	-
㔃	-	zyut6	-	-	-	jué/pì	-	-	-
㔄	sjowk⁴	suk1	-	-	-	sù	-	-	-
㔅	-	siu3	-	-	-	xiào	-	-	-
㔆	dzom²	caam5	-	-	-	zàn	-	-	-
㔇	-	put3	-	-	-	-	-	-	-
㔊	tsyen²	tan2	-	-	-	zhǎn/dǎn	-	-	-
㔋	hæm²	ham3/ham5/lam6	-	-	-	jiān/lán	-	-	-
㔌	dzuw¹	sei3/tam3/zap3/zau6/zek3/zik3	-	-	-	zòu	-	-	-
㔍	tshrwæt⁴	cap3/zaa3/zaai3	-	-	-	chuā/zhá	-	-	-
㔎	ngit⁴	sit3	-	-	-	xiè	-	-	-
㔏	lek⁴	gak3/lik6	-	-	-	lì	-	-	-
㔐	-	cim1	-	-	-	-	-	-	-
㔒	hwej¹	kwai4	-	-	-	xí	-	-	-
㔓	kjon²	gin2/zin2	-	-	-	jiǎn/xiàn	-	-	-
㔕	-	gaat1/kaau1	-	-	-	jí/yì	-	-	-
㔗	bjwɨj³	bei6/faai3/fan4/gaat1/ngaat6	-	-	-	fèi	-	-	-
㔘	-	zeot1	-	-	-	chù	-	-	-
㔙	pæng¹	ping1	-	-	-	bēng	-	-	-
㔚	-	aau2/haau2	-	-	-	jié	-	-	-
㔝	ljang²	loeng5	-	-	-	liǎng	-	-	-
㔞	khwɛj¹	fai3	-	-	-	kuài/kuàng/wàng	-	-	-
丂	khaw²	haau2	-	kháu	-	kǎo	-	-	-
丈	drjang²	zoeng6	-	chhong/chhông	-	zhàng	tiūⁿ/tiōⁿ/tiǔⁿ/tiāuⁿ/tn̄g/tňg/tiōng/tiāng/tiǒng	3zan	-
上	dzyang³	soeng6	song5	song	son3/hon3	shàng	siōng/siāng	3zaan	shan5/shan4
上	dzyang²	soeng5	song5	sông/sóng	son3/hon3	shàng	chiūⁿ/chiōⁿ/chiǔⁿ/chhiūⁿ/chhiōⁿ/chhiǔⁿ	3zaan	shan5/shan4
上	dzyang²	soeng5	-	sóng	-	shǎng	sióng/siáng	3zaan	-
下	hæ²	haa6/haa5	ha2	hâ/há/ha	ha3/xia3	xià	hā/hǎ/hē/hě/hēe/hiěe/khē/khě/ē/ě/ēe/ěe/kē/kě/kēe/kiěe	3hho/2xia	ha2
丌	-	-	-	-	-	jī	-	-	-
丌	-	-	-	-	-	qí	-	-	-
不	pjuw¹/pjuw²/pjut⁴	bat1	biit6	put	beh4	bù	put	4peq	bu6
不	pjuw²	fau2	-	-	-	fǒu	-	-	-
不	pjuw¹	-	-	-	-	fōu	-	-	-
不	-	-	-	-	-	fū	-	-	-
丏	men²	min5	-	-	-	miǎn	bián	-	-
丐	kaj³	koi3/goi3	-	-	-	gài	kài/kat	2ke	-
丑	trhjuw²	cau2	ciiu3	chhú	cou2	chǒu	thiú/thiúⁿ	2tsheu	chou3
丑	-	cau2	ciiu3	chhú	-	chǒu	thiú/thiúⁿ	-	chou3
且	tshjæ²	ce2	-	chhiá	-	qiě	chhiáⁿ/chhiá	2qia/2qi	-
且	tsjo¹	zeoi1/ceoi2	-	-	-	jū	chu/chir	-	-
且	-	-	-	-	-	cú	-	-	-
且	-	ceoi1/cou4	-	-	-	jū	-	-	-
丕	phij¹	pei1	-	-	-	pī	phi	-	-
丕	-	-	-	-	-	bù	-	-	-
世	syej³	sai3	si4	sṳ	si3	shì	sì/sè	2sr	shr4
丘	khjuw¹	jau1	qiu1	hiû	-	qiū	khu/khiu	1qieu	-
丙	pjæng²	bing2	-	piáng	-	bǐng	piáⁿ/péng	2pin	-
丞	dzying¹	sing4	-	sṳ̀n	-	chéng	sêng	3zen	-
丞	-	cing2	-	-	-	zhěng	-	-	-
丟	-	diu1	diu1	tiû	diou1	diū	tiu	1tieu	diou1
並	beng²	bing6/bing3	-	pin	-	bìng	pēng/pěng/phēng	3bin	-
並	-	bong6	-	-	-	bàng	-	-	-
丩	kjuw¹	gau2	-	-	-	jiū	-	-	-
丫	ʔæ¹	aa1	-	-	-	yā	a	-	-
丮	kjæk⁴	gik1	-	-	-	jǐ/jí	-	-	-
丯	kɛj³	gaai3	-	-	-	jiè	-	-	-
丰	phjowng¹	fung1	-	-	-	fēng	-	-	-
丱	kwæn³	gwaan3	-	-	-	guàn	koàn	-	-
串	-	cyun3	-	chhon	-	chuàn	chhǹg/chhoàn	2tshoe	-
串	kwæn³	gwaan3	-	-	-	guàn	-	-	-
串	-	-	-	-	-	huàn	-	-	-
丳	tshrɛn²	caan2	-	-	-	chǎn/chàn	-	-	-
丵	dzræwk⁴	zok6	-	-	-	zhuó	-	-	-
丷	-	baat3	-	-	-	bā/dàobāzì	-	-	-
丸	hwan¹	jyun4/jyun4	yon4	yèn	van1	wán	oân/îⁿ	3hhuoe	yenn2
丸	hwan¹	wun4	-	-	-	huán	-	-	-
丹	tan¹	daan1	-	tân	-	dān	tan	1te	-
主	tsyu²	zyu2	jy3	chú	zu2	zhǔ	chú/chí	2tsr	jy3
主	-	-	-	-	-	zhù	-	-	-
丼	tom²	dam2	-	-	-	dǎn	tôm	-	-
丼	-	dong1	-	tung	-	dǎn/dōng/dòng	-	-	-
乀	phjut⁴	fat1	-	-	-	fú	-	-	-
乂	ngjoj³	ngaai6	-	-	-	yì	-	-	-
乂	-	ngaai6	-	-	-	ài	-	-	-
乃	noj²	naai5	-	-	-	nǎi	nái/ná/nǎ	3ne	-
乃	久	kjuw²	gau2	jiu3	kiú	jiou2	jiǔ	kú/kiú	2jieu	jiou3
乇	-	zaak6	-	-	-	zhé	-	-	-
乇	-	tok3	-	-	-	tuō	-	-	-
乇	之	tsyi¹	zi1	zi1	chṳ̂	-	zhī	chi	1tsr	zhr1
乍	dzræ³	zaa3/zaa6	-	-	-	zhà	chā/chà/chèe	-	-
乍	-	-	-	-	-	-	chàⁿ	-	-
乎	hu¹	fu4/wu4	fu4	fû/fù	hu1	hū/hú	ho͘/hohⁿ/hôⁿ/hoⁿ/hōⁿ	3hhu	fu2
乎	-	-	-	-	-	-	hō͘	-	-
乏	bjop⁴	fat6	-	-	-	fá	hoa̍t/ha̍t	-	-
乑	ngim¹	jam4	-	-	-	yín	-	-	-
乒	-	bing1/ping1	-	phin/phîn	-	pīng	phin/phín/pheng	-	-
乓	-	bam1/pong1	-	-	-	pāng	phong/phóng	-	-
乖	kwɛj¹	gwaai1	-	kôai	-	guāi	koai	-	-
乘	zying¹	sing4	-	sṳ̀n	-	chéng	sêng	2tshen/3zen	-
乘	zying³	sing6	-	sṳn	-	shèng/chéng	sēng	-	-
乜	-	mat1	-	-	-	miē	-	-	-
乜	mjæ²	me1/me2/me5	-	-	-	miē	-	-	-
乜	-	ne6	-	-	-	Niè	-	-	-
乞	khjɨt⁴	hat1	qit6	khiet/khié	qieh4	qǐ	khit	4qiq	qi6
乞	khjɨj³	hei3	-	-	-	qì	khit/khì	-	-
也	yæ²	jaa5	ia3	ya/yâ	ie2	yě	iā/iǎ/ā/ǎ/iá	3hha/3hhia	ie3
乣	-	gau2	-	-	-	jiū	-	-	-
乩	-	gei1	-	-	-	jī	-	-	-
乪	-	kek6	-	-	-	náng	-	-	-
乭	-	sek6	-	-	-	shí	-	-	-
乯	-	fu4	-	-	-	hū	-	-	-
乳	nyu²	jyu5	-	yî	ru2	rǔ	jí/jú/lú	3zr	-
乴	-	zyut6	-	-	-	xué	-	-	-
乵	-	jim5	-	-	-	yǎn	-	-	-
乸	-	naa2	-	-	-	nǎ	-	-	-
乾	kan¹	gon1	-	kôn	-	gān	koaⁿ/koa/kan	1koe	-
乾	gjen¹	kin4	-	khièn	-	qián	kiân/khiân	3jji	-
亂	lwan³	lyun6/lyun6	lon5	lon	luan3	luàn	loān	3loe	lonn4/lonn5
亂	亃	-	leon5	-	-	-	lǐn	-	-	-
亃	-	leon6	-	-	-	lìn/lín	-	-	-
亄	ʔij³	ji3	-	-	-	yì	-	-	-
了	-	liu5	lieu	lé	-	le/liǎo/lou	liáu	5leq	-
了	lew²	liu5	lieu3	liáu	liau2	liǎo	liáu	3liau	liau3
予	yo¹	jyu5	-	yì	-	yǔ	ú/ír/í	-	-
予	-	-	-	-	-	-	hō͘/thō͘/hǒ͘	-	-
予	yo¹	jyu4	-	-	-	yú	û/îr/î	-	-
事	dzri³	si6	si5	sṳ/se	si3	shì	sū/sīr/sǐr/sī/tāi	3zr	sr5/sr4
事	tsri³	-	-	-	-	zì	-	-	-
亍	trju³	cuk1	-	-	-	chù	-	-	-
于	hju¹	jyu4/jyu1	-	-	-	yú	û/u/î	-	-
于	-	-	-	-	-	yū	-	-	-
于	-	heoi1	-	-	-	xū	-	-	-
云	hjun¹	wan4	-	yùn	-	yún	ûn/în	3hhyn	-
互	hu³	wu6	-	fu	-	hù	hō͘	-	-
互	-	-	-	-	-	-	hō͘	-	-
亓	-	kei4	-	-	-	qí	-	-	-
井	tsjieng²	zeng2/zing2	jiang3/jin3	chiáng	jing2	jǐng	chíⁿ/chéⁿ/chéng	2jin	zin3
亘	-	-	-	-	-	xuān	-	-	-
