秋	t͡sʰjuw¹	t͡sʰɐu̯˥	t͡ɕʰi̯u˦˨	t͡ɕʰi̯u˨˦	t͡ɕʰi̯əu̯˩˩	t͡ɕʰi̯oʊ̯˥	t͡ɕʰi̯u˥	t͡ɕʰi̯ɜ˥˧	t͡sʰi̯əu̯˧˧
朝	ʈjew¹	t͡siːu̯˥	-	t͡se̯u˨˦	-	ʈ͡ʂau̯˥	ti̯au̯˥	t͡sɔ˥˧	ʈ͡ʂɒu̯˧˧
朝	ɖjew¹	t͡sʰiːu̯˨˩	t͡sʰɛ̯u˨˦	t͡sʰe̯u˩	-	ʈ͡ʂʰau̯˧˥	ti̯au̯˨˦	z̥ɔ˨˧	-
蟻	ŋje²	ŋɐi̯˩˧	-	ɲi̯e˥	i˥˧	i˨˩	hi̯a˧/hi̯a˨/gi˥˩	ɲi˨˧	ɲi˨˩/ɲi˦˥
狗	kuw²	kɐu̯˧˥	ki̯ɛu̯˨˩˧	ki̯eu˧˩	kəu̯˥˧	koʊ̯˨˩	kau̯˥˩/kɔ˥˩/ki̯ɤ˥˩	kɜ˧˦	kə̯u˦˩
人	ɲin¹	jɐn˨˩/jɐn˨˩/jɐn˨˩	ɲin˧˥/lɨn˧˥	ɲin˩	ʐə̃ŋ˩˩	ʐən˧˥	d͡ʑin˨˦/lin˨˦	ɲɪɲ˨˧/z̥əɲ˨˧	ʐən˩˧
水	ɕwij²	sɵy̯˧˥	su̯i˨˩˧	su̯i˧˩	su̯ei̯˥˧	ʂu̯ei̯˨˩	t͡su̯i˥˩/su̯i˥˩	sz̩˧˦	ɕy̯e̞i̯˦˩
蛇	ʑæ¹/tʰa¹	sɛː˨˩	sa˧˥	sa˩	sɤ˩˩	ʂɤ˧˥	t͡su̯a˨˦/ɕi̯a˨˦	z̥o˨˧	ʂa̠˩˧/ʂɤ̞˩˧
蛇	je¹	jiː˨˩	-	-	-	i˧˥	i˨˦	-	-
米	mej²	mɐi̯˩˧	mi˨˩˧	mi˧˩	mi˥˧	mi˨˩	bi˥˩	mi˨˧	mi˦˩
零	leŋ¹/leŋ³	lɪŋ˨˩/lɛːŋ˨˩/lɛːŋ˨˩	lin˧˥/li̯aŋ˧˥	laŋ˩	lĩŋ˩˩	liŋ˧˥	li̯əŋ˨˦/lan˨˦	lɪɲ˨˧	lin˩˧
漢	xan³	hɔːn˧	-	hon˥	xæ̃˦˥	xan˥˩	han˧˩	hø˧˦	-
疒	ɖ͡ʐjaŋ¹	t͡sʰɔːŋ˨˩/nɪk˨/nɐk˨	-	t͡sʰoŋ˩	-	ʈ͡ʂʰu̯ɑŋ˧˥/nɤ˥˩/ni˥˩	t͡sʰɔŋ˨˦/li̯ək˥	-	-
魔	mwa¹	mɔː˥/mɔː˨˩	mo˧˥	mo˨˦	mɤ˩˩	mu̯ɔ˧˥	mɔ˨˦	mo˨˧/mv̩ʷ˨˧	mo˩˧
城	d͡ʑieŋ¹	sɪŋ˨˩/sɛːŋ˨˩/sɛːŋ˨˩	saŋ˧˥/t͡sʰz̩in˨˦	saŋ˩	t͡sʰə̃ŋ˩˩	ʈ͡ʂʰɤŋ˧˥	ɕĩ̯ã˨˦/ɕi̯əŋ˨˦	z̥əɲ˨˧	ʈ͡ʂən˩˧
僕	bukʷ⁴	pʊk˨	-	pʰuk˨/pʰuk˥	pʰxaʔ˥˦/pʰxəʔ˥˦	pʰu˧˥	pɔk˥	b̥ʊʔ˩˨	pʰu˨˦
君	kjun¹	kʷɐn˥	t͡ɕyn˦˨	ki̯un˨˦	t͡ɕỹŋ˩˩	t͡ɕyn˥	kun˥	t͡ɕʏɲ˥˧	t͡ɕyn˧˧
今	kim¹	kɐm˥	t͡ɕin˦˨	kim˨˦	t͡ɕĩŋ˩˩	t͡ɕin˥	kin˥/kim˥	t͡ɕɪɲ˥˧	t͡ɕin˧˧
一	ʔit⁴	jɐt˥	it˥	iit˨	i̯əʔ˨	i˥	it˧/et˧	i̯ɪʔ˥	i˨˦
損	swon²	syːn˧˥	-	sun˧˩	-	su̯ən˨˩	sun˥˩/sŋ̩˥˩/sũ̯ĩ˥˩	-	-
空	kʰuŋʷ¹	hʊŋ˥	kʰuŋ˦˨	kʰuŋ˨˦	kʰxũŋ˩˩/kʰxũŋ˦˥	kʰʊŋ˥	kʰaŋ˥/kʰɔŋ˥	kʰʊŋ˥˧	kʰʊŋ˧˧/kʰʊŋ˦˥
空	kʰuŋʷ³	hʊŋ˥/hʊŋ˧	-	kʰuŋ˥	-	kʰʊŋ˥˩	kʰɔŋ˧˩/kʰaŋ˧˩	kʰʊŋ˧˦	-
底	tej²	tɐi̯˧˥	-	ta̯i˧˩/ti˧˩	ti˥˧	ti˨˩	tu̯e˥˩/te˥˩/tɘ̯e˥˩/ti˥˩	ti˧˦	-
象	zjaŋ²	t͡sœːŋ˨	ɕi̯ɔŋ˩˩	ɕi̯oŋ˥	ɕi̯ɒ̃˦˥	ɕi̯aŋ˥˩	t͡ɕʰĩ̯ũ˧/t͡ɕʰĩ̯ũ˨/t͡ɕʰi̯ɤⁿ˧/t͡ɕʰĩ̯ãũ̯˧/ɕi̯ɔŋ˧/ɕi̯ɔŋ˥˩/ɕi̯ɔŋ˨/t͡ɕʰi̯aŋ˧	ʑ̥i̯ã˨˧	si̯æn˦˥
層	d͡zoŋ¹	t͡sʰɐŋ˨˩	-	t͡sʰen˩	-	t͡sʰɤŋ˧˥	t͡sŋ̩˨˦/t͡ɕi̯əŋ˨˦/t͡san˨˦/t͡san˧˩	z̥əɲ˨˧	-
士	ɖ͡ʐi²	siː˨	sz̩˩˩	sɨ˥	sz̩˦˥	ʂz̩˥˩	su˧/ɕɨ˨/ɕi˨	z̥z̩˨˧	sz̩˦˥
千	t͡sʰen¹	t͡sʰiːn˥	t͡ɕʰi̯ɛn˦˨	t͡ɕʰi̯en˨˦	t͡ɕʰi̯e˩˩	t͡ɕʰi̯ɛn˥	t͡ɕʰi̯əŋ˥/t͡sʰũ̯ĩ˥/t͡ɕʰi̯ɛn˥	t͡ɕʰi˥˧	t͡sʰi̯ẽ˧˧
百	pæk⁴	paːk˧	paʔ˥/pɛt˥	pak˨	pai̯˥˧/pi̯əʔ˨	pai̯˨˩/pu̯ɔ˧˥	paʔ˧/peʔ˧/pɛʔ˧/pi̯ək˧/pi̯ak˧	pa̱ʔ˥	pɤ̞˨˦
十	d͡ʑip⁴	sɐp˨	sz̩it˨	sɨp˥	səʔ˥˦	ʂz̩˧˥	t͡sap˥/ɕip˥/sep˥	z̥əʔ˩˨	ʂʐ̩˨˦
億	ʔik⁴	jɪk˥	i˧˥	ii˥/iit˨	i˦˥	i˥˩	i̯ək˧/i̯ak˧	ɦi˨˧	i˦˥
丨	kwon²	kʷɐn˧˥	-	kun˥	-	ku̯ən˨˩	kun˥˩	-	-
丶	ʈju²	t͡syː˧˥	-	t͡su˧˩	-	ʈ͡ʂu˨˩	t͡su˥˩	-	-
丿	pʰet⁴	pʰiːt˧	-	pʰi̯et˨	-	pʰi̯ɛ˨˩	pʰi̯ɛt˧	-	-
乙	ʔit⁴	jyːt˧/jyːt˨	-	i̯et˨	-	i˨˩	it˧	i̯ɪʔ˥	-
亅	gjwot⁴	kʰyːt˧	-	kʰi̯et˨/ki̯et˨	-	t͡ɕyɤ˧˥	ku̯at˥	-	-
二	ɲij³	jiː˨	ɵ˩˩	ɲi˥	əɻ˦˥	ɻ̩˥˩	d͡ʑi˧/li˧/gi˧	ɲi˨˧/ɦəɻ˨˧	ɤ̞˨˩
入	ɲip⁴	jɐp˨	lɨt˥	ɲip˥	ʐu̯əʔ˨	ʐu˥˩	d͡ʑip˥/lip˥	z̥əʔ˩˨/ɲi̯ɪʔ˩˨	y˨˦
八	pɛt⁴	paːt˧	pat˥	pat˨	paʔ˨	pa˥	pu̯eʔ˧/peʔ˧/pie˧/pat˧	pa̱ʔ˥	pa̠˨˦
冂	mek⁴	kʷɪŋ˥	-	ku̯en˧˩/ku̯en˨˦	-	t͡ɕi̯ʊŋ˥	ki̯əŋ˥	-	-
冫	piŋ¹	pɪŋ˥	-	pen˨˦	-	piŋ˥	pi̯əŋ˥	-	-
丁	teŋ¹	tɪŋ˥	ti̯aŋ˦˨	ten˨˦	tĩŋ˩˩	tiŋ˥	ti̯əŋ˥	tɪɲ˥˧	tin˧˧
村	t͡sʰwon¹	t͡sʰyːn˥	-	t͡sʰun˨˦	-	t͡sʰu̯ən˥	t͡sʰun˥/t͡sʰu̯an˥/t͡sʰŋ̩˥	t͡sʰəɲ˥˧	-
紋	mjun¹	mɐn˨˩	-	vun˩	-	u̯ən˧˥	bun˨˦	v̥əɲ˨˧	-
激	kek⁴	kɪk˥	t͡ɕit˥	ki̯ep˥/kit˨	t͡ɕi̯əʔ˨	t͡ɕi˥	ki̯ək˧/ki̯ak˧	t͡ɕi̯ɪʔ˥	t͡ɕi˨˦
界	kɛj³	kaːi̯˧	-	ki̯e˥	-	t͡ɕi̯ɛ˥˩	kai̯˧˩/ke˧˩/ku̯e˧˩	ka̱˧˦	-
章	t͡ɕaŋ¹	t͡sœːŋ˥	t͡sɔŋ˦˨	t͡soŋ˨˦	t͡sæ̃˩˩	ʈ͡ʂaŋ˥	t͡ɕĩ̯ũ˥/t͡ɕi̯ɤⁿ˥/t͡ɕi̯ɔŋ˥/t͡ɕi̯aŋ˥	t͡sɑ̃˥˧	ʈ͡ʂan˧˧
編	pen¹	pʰiːn˥	-	pʰi̯en˨˦	-	pi̯ɛn˥	pʰi̯ɛn˥/pi̯ɛn˥/pĩ˥/pĩ˧	pi˥˧	-
神	ʑin¹	sɐn˨˩	sz̩in˦˨	sɨn˩	sə̃ŋ˩˩	ʂən˧˥	ɕin˨˦	z̥əɲ˨˧	sən˩˧
三	sam¹	saːm˥	san˦˨	sam˨˦	sæ̃˩˩	san˥	sã˥/sam˥	se̞˥˧	san˧˧
三	sam³	saːm˧/saːm˥	-	-	-	san˥/san˥˩	sam˧˩	-	-
四	sij³	sei̯˧/siː˧	sz̩˧˥	ɕi˥	sz̩˦˥	sz̩˥˩	ɕi˧˩/su˧˩/ɕɨ˧˩	sz̩˧˦	sz̩˦˥
五	ŋu²	ŋ̩˩˧	ŋ˨˩˧/u˨˩˧	ŋ̩˧˩	vu˥˧	u˨˩	gɔ˧/gɔ˨/ŋ̩˨/ŋɔ˥˩/gɔ˥˩/gu˥˩	ɦŋ̩˨˧/v̩ʷ˧˦	u˦˩
六	ljukʷ⁴	lʊk˨	li̯uʔ˥/li̯uʔ˨	li̯uk˨	li̯əu̯˦˥/lu̯əʔ˨	li̯oʊ̯˥˩/lu˥˩	lak˥/li̯ɔk˥	lʊʔ˩˨	lə̯u˨˦
七	t͡sʰit⁴	t͡sʰɐt˥	t͡ɕʰit˥	t͡ɕʰit˨	t͡ɕʰi̯əʔ˨	t͡ɕʰi˥	t͡ɕʰit˧/t͡ɕʰi̯ak˧	t͡ɕʰi̯ɪʔ˥	t͡ɕʰi˨˦
九	kjuw²	kɐu̯˧˥	t͡ɕi̯u˨˩˧	ki̯u˧˩	t͡ɕi̯əu̯˥˧	t͡ɕi̯oʊ̯˨˩	kau̯˥˩/ki̯u˥˩	t͡ɕi̯ɜ˧˦	t͡ɕi̯əu̯˦˩
最	t͡swaj³	t͡sɵy̯˧	t͡su̯i˧˥	t͡su̯i˥	t͡su̯ei̯˦˥	t͡su̯ei̯˥˩	t͡su̯e˧˩	t͡sø˧˦	t͡se̞i̯˦˥
近	gjɨn²	kʰɐn˩˧/kɐn˨	t͡ɕʰin˩˩	kʰi̯un˥/kʰi̯un˨˦	t͡ɕĩŋ˦˥	t͡ɕin˥˩	kun˧/kun˨/kin˧/kɨn˨	d̥͡ʑɪɲ˨˧	t͡ɕin˨˩/t͡ɕin˦˥
烈	ljet⁴	liːt˨	-	li̯et˥	-	li̯ɛ˥˩	li̯ɛt˥/let˥/li̯ɛt˧	li̯ɪʔ˩˨	-
造	d͡zaw²	t͡sou̯˨	t͡sʰa̯u˩˩	t͡sʰo˥	t͡sʰau̯˦˥	t͡sau̯˥˩	t͡sɤ˧/t͡sɤ˨/t͡sɔ˨	z̥ɔ˨˧	t͡sʰɒu̯˦˥/t͡sɒu̯˨˩
刀	taw¹	tou̯˥	ta̯u˦˨	to˨˦	tau̯˩˩	tau̯˥	tɤ˥	tɔ˥˧	tɒu̯˧˧
萬	mjwon³	maːn˨	u̯an˩˩	van˥	væ̃˦˥	u̯an˥˩	ban˧	me̞˨˧/v̥e̞˨˧	-
何	ɣa¹	hɔː˨˩	-	ho˩	-	xɤ˧˥	hɤ˨˦/hɔ˨˦/u̯a˨˦	ɦv̩ʷ˨˧/ɦa̱˨˧	-
心	sim¹	sɐm˥	ɕin˦˨	ɕim˨˦	ɕĩŋ˩˩	ɕin˥	ɕim˥	ɕɪɲ˥˧	sin˧˧
日	ɲit⁴	jɐt˨	ɲit˥	ɲit˨	ʐəʔ˨	ʐ̩˥˩	lit˥/let˥/d͡ʑit˥/git˥	ɲi̯ɪʔ˩˨/z̥əʔ˩˨	ɲi˨˦/ʐ˨˦
白	bæk⁴	paːk˨	pʰaʔ˨/pʰɛt˥	pʰak˥	pai̯˩˩/pi̯əʔ˥˦	pai̯˧˥/pu̯ɔ˧˥	peʔ˥/pɛʔ˥/pi̯ək˥/pi̯ak˥	b̥a̱ʔ˩˨	pɤ̞˨˦
年	nen¹	niːn˨˩	ɲi̯ɛn˧˥	ɲi̯en˩	ni̯e˩˩	ni̯ɛn˧˥	ni˨˦/li̯ɛn˨˦	ɲi˨˧	ɲi̯ẽ˩˧
曜	jew³	jiːu̯˨	-	-	-	i̯au̯˥˩	i̯au̯˧	-	-
南	nom¹	naːm˨˩	lan˧˥	nam˩	næ̃˩˩	nan˧˥	lam˨˦	nø˨˧	lan˩˧
東	tuŋʷ¹	tʊŋ˥	tuŋ˦˨	tuŋ˨˦	tũŋ˩˩	tʊŋ˥	taŋ˥/tɔŋ˥	tʊŋ˥˧	tʊŋ˧˧
北	pok⁴	pɐk˥	pɛt˥	pet˨	pe̯i˥˧/pi̯əʔ˨	pei̯˨˩/pu̯ɔ˥˩	pak˧/pɔk˧	pʊʔ˥	pɤ̞˨˦
文	mjun¹	mɐn˨˩/mɐn˨˩	un˧˥	vun˩	və̃ŋ˩˩	u̯ən˧˥	bun˨˦	v̥əɲ˨˧	u̯ən˩˧
森	ʂim¹	sɐm˥	sɛn˦˨	sem˨˦	sə̃ŋ˩˩	sən˥/ʂən˥	ɕim˥/sɘm˥/sem˥/sɔm˥	səɲ˥˧	sən˧˧
酒	t͡sjuw²	t͡sɐu̯˧˥	t͡ɕi̯u˨˩˧	t͡ɕi̯u˧˩	-	t͡ɕi̯oʊ̯˨˩	t͡ɕi̯u˥˩	t͡ɕi̯ɜ˧˦	t͡si̯əu̯˦˩
火	xwa²	fɔː˧˥	fo˨˩˧	fo˧˩	xu̯ɤ˥˧	xu̯ɔ˨˩	he˥˩/hɘ˥˩/hu̯e˥˩/hɔ̃˥˩	hv̩ʷ˧˦	xo˦˩
柄	pjæŋ³	pɛːŋ˧/pɪŋ˧	-	-	-	piŋ˨˩/piŋ˥˩	pĩ˧˩/pẽ˧˩/pi̯əŋ˧˩	-	-
中	ʈjuŋʷ¹	t͡sʊŋ˥	t͡suŋ˦˨	t͡suŋ˨˦/tuŋ˨˦	t͡sũŋ˩˩	ʈ͡ʂʊŋ˥	ti̯ɔŋ˥/tŋ̩˥/ti̯əŋ˥/tʰaŋ˥	t͡sʊŋ˥˧	ʈ͡ʂʊŋ˧˧
中	ʈjuŋʷ³	t͡sʊŋ˧	t͡suŋ˧˥	t͡suŋ˥	t͡sũŋ˦˥	ʈ͡ʂʊŋ˥˩	ti̯ɔŋ˧˩/ti̯əŋ˧˩/tʰaŋ˧˩	t͡sʊŋ˧˦	ʈ͡ʂʊŋ˦˥
雨	ɣju²	jyː˩˧	y˨˩˧	ii˧˩	y˥˧	y˨˩	hɔ˧/hɔ˨/u˥˩/i˥˩	ɦy˨˧	y˦˩
㔂	lin³	lɵn˨˩	-	-	-	lin˧˥	lan˨˦	-	-
丂	kʰaw²	haːu̯˧˥	-	kʰa̯u˧˩	-	kʰau̯˨˩	-	-	-
丈	ɖjaŋ²	t͡sœːŋ˨	-	t͡sʰoŋ˥/t͡sʰoŋ˨˦	-	ʈ͡ʂaŋ˥˩	tĩ̯ũ˧/ti̯ɤⁿ˧/tĩ̯ũ˨/tĩ̯ãũ̯˧/tŋ̩˧/tŋ̩˨/ti̯ɔŋ˧/ti̯aŋ˧/ti̯ɔŋ˨	z̥ã˨˧	-
上	d͡ʑaŋ³	sœːŋ˨	sɔŋ˩˩	soŋ˥	sɒ̃˦˥/xɒ̃˦˥	ʂaŋ˥˩	ɕi̯ɔŋ˧/ɕi̯aŋ˧	z̥ɑ̃˨˧	ʂan˨˩/ʂan˦˥
上	d͡ʑaŋ²	sœːŋ˩˧	sɔŋ˩˩	soŋ˨˦/soŋ˧˩	sɒ̃˦˥/xɒ̃˦˥	ʂaŋ˥˩	t͡ɕĩ̯ũ˧/t͡ɕi̯ɤⁿ˧/t͡ɕĩ̯ũ˨/t͡ɕʰĩ̯ũ˧/t͡ɕʰi̯ɤⁿ˧/t͡ɕʰĩ̯ũ˨	z̥ɑ̃˨˧	ʂan˨˩/ʂan˦˥
上	d͡ʑaŋ²	sœːŋ˩˧	-	soŋ˧˩	-	ʂaŋ˨˩	ɕi̯ɔŋ˥˩/ɕi̯aŋ˥˩	z̥ɑ̃˨˧	-
下	ɣæ²	haː˨/haː˩˧	ha˨˦	ha˨˦/ha˧˩/ha˥	xa˦˥/ɕi̯a˦˥	ɕi̯ä˥˩	ha˧/ha˨/he˧/he˨/hɛ˧/hiɛ˨/kʰe˧/kʰe˨/e˧/e˨/ɛ˧/ɛ˨/ke˧/ke˨/kɛ˧/kiɛ˨	ɦo˨˧/ɕi̯a̱˧˦	xa̠˩˧
不	pjuw¹/pjuw²/pjut⁴	pɐt˥	pɨt˥	put˨	pəʔ˨	pu˥˩	put˧	pəʔ˥	pu˨˦
丏	men²	miːn˩˧	-	-	-	mi̯ɛn˨˩	bi̯ɛn˥˩	-	-
丐	kaj³	kʰɔːi̯˧/kɔːi̯˧	-	-	-	kai̯˥˩	kai̯˧˩/kat˧	ke̞˧˦	-
丑	ʈʰjuw²	t͡sʰɐu̯˧˥	t͡sʰz̩i̯u˨˩˧	t͡sʰu˧˩	t͡sʰəu̯˥˧	ʈ͡ʂʰoʊ̯˨˩	tʰi̯u˥˩/tʰĩ̯ũ˥˩	t͡sʰɜ˧˦	ʈ͡ʂʰə̯u˦˩
且	t͡sʰjæ²	t͡sʰɛː˧˥	-	t͡ɕʰi̯a˧˩	-	t͡ɕʰi̯ɛ˨˩	t͡ɕʰĩ̯ã˥˩/t͡ɕʰi̯a˥˩	t͡ɕʰi̯a̱˧˦/t͡ɕʰi˧˦	-
且	t͡sjo¹	t͡sɵy̯˥/t͡sʰɵy̯˧˥	-	-	-	t͡ɕy˥	t͡su˥/t͡ɕɨ˥	-	-
丕	pʰij¹	pʰei̯˥	-	-	-	pʰi˥	pʰi˥	-	-
世	ɕej³	sɐi̯˧	sz̩˧˥	sɨ˥	sz̩˦˥	ʂz̩˥˩	ɕi˧˩/se˧˩	sz̩˧˦	ʂʐ̩˦˥
丘	kʰjuw¹	jɐu̯˥	t͡ɕʰi̯u˦˨	hi̯u˨˦	-	t͡ɕʰi̯oʊ̯˥	kʰu˥/kʰi̯u˥	t͡ɕʰi̯ɜ˥˧	-
丙	pjæŋ²	pɪŋ˧˥	pin˨˩˧	pi̯aŋ˧˩	pĩŋ˥˧	piŋ˨˩	pĩ̯ã˥˩/pi̯əŋ˥˩	pɪɲ˧˦	pin˦˩
丞	d͡ʑiŋ¹	sɪŋ˨˩	-	sɨn˩	-	ʈ͡ʂʰɤŋ˧˥	ɕi̯əŋ˨˦	z̥əɲ˨˧	-
並	beŋ²	pɪŋ˨/pɪŋ˧	-	pin˥	-	piŋ˥˩	pi̯əŋ˧/pi̯əŋ˨/pʰi̯əŋ˧	b̥ɪɲ˨˧	-
丫	ʔæ¹	aː˥	-	-	-	i̯ä˥	a˥	i̯a̱˥˧/o˥˧	-
丱	kwæn³	kʷaːn˧	-	-	-	kuan˥˩	ku̯an˧˩	-	-
丸	ɣwan¹	jyːn˨˩/jyːn˨˩	y̯ɵn˧˥	i̯en˩	væ̃˩˩	u̯an˧˥	u̯an˨˦/ĩ˨˦	ɦv̩ʷø˨˧	y̯ẽ˩˧
丹	tan¹	taːn˥	-	tan˨˦	-	tan˥	tan˥	te̞˥˧	-
主	t͡ɕu²	t͡syː˧˥	t͡ɕy˨˩˧	t͡su˧˩	t͡su˥˧	ʈ͡ʂu˨˩	t͡su˥˩/t͡ɕi˥˩	t͡sz̩˧˦	t͡ɕy˦˩
丼	tom²	tɐm˧˥	-	-	-	tan˨˩	tɔm˨˦	-	-
乃	noj²	naːi̯˩˧	-	-	-	nai̯˨˩	nai̯˥˩/na˥˩/na˨	ne̞˨˧	-
久	kjuw²	kɐu̯˧˥	t͡ɕi̯u˨˩˧	ki̯u˧˩	t͡ɕi̯əu̯˥˧	t͡ɕi̯oʊ̯˨˩	ku˥˩/ki̯u˥˩	t͡ɕi̯ɜ˧˦	t͡ɕi̯əu̯˦˩
之	t͡ɕi¹	t͡siː˥	t͡sz̩˦˨	t͡sɨ˨˦	-	ʈ͡ʂz̩˥	t͡ɕi˥	t͡sz̩˥˧	ʈ͡ʂʐ̩˧˧
乍	ɖ͡ʐæ³	t͡saː˧/t͡saː˨	-	-	-	ʈ͡ʂa˥˩	t͡sa˧/t͡sa˧˩/t͡sɛ˧˩	-	-
乎	ɣu¹	fuː˨˩/wuː˨˩	fu˧˥	fu˨˦/fu˩	xu˩˩	xu˥/xu˧˥	hɔ˥/hɤhⁿ˥/hɔ̃˨˦/hɔ̃˥/hɔ̃˧	ɦv̩ʷ˨˧	ɸu˩˧
乏	bjop⁴	fɐt˨	-	-	-	fa˧˥	hu̯at˥/hat˥	-	-
乖	kwɛj¹	kʷaːi̯˥	-	ku̯ai̯˨˦	-	ku̯ai̯˥	ku̯ai̯˥	-	-
乘	ʑiŋ¹	sɪŋ˨˩	-	sɨn˩	-	ʈ͡ʂʰɤŋ˧˥	ɕi̯əŋ˨˦	t͡sʰəɲ˧˦/z̥əɲ˨˧	-
乘	ʑiŋ³	sɪŋ˨	-	sɨn˥	-	ʂɤŋ˥˩/ʈ͡ʂʰɤŋ˧˥	ɕi̯əŋ˧	-	-
乞	kʰjɨt⁴	hɐt˥	t͡ɕʰit˥	kʰi̯et˨/kʰi̯e˧˩	t͡ɕʰi̯əʔ˨	t͡ɕʰi˨˩	kʰit˧	t͡ɕʰi̯ɪʔ˥	t͡ɕʰi˨˦
乞	kʰjɨj³	hei̯˧	-	-	-	t͡ɕʰi˥˩	kʰit˧/kʰi˧˩	-	-
也	jæ²	jaː˩˧	i̯a˨˩˧	i̯a˥/i̯a˨˦	i̯e˥˧	i̯ɛ˨˩	i̯a˧/i̯a˨/a˧/a˨/i̯a˥˩	ɦa̱˨˧/ɦi̯a̱˨˧	i̯e̞˦˩
乳	ɲu²	jyː˩˧	-	ii˨˦	ʐu˥˧	ʐu˨˩	d͡ʑi˥˩/d͡zu˥˩/lu˥˩	z̥z̩˨˧	-
乾	kan¹	kɔːn˥	-	kon˨˦	-	kan˥	kũ̯ã˥/ku̯a˥/kan˥	kø˥˧	-
乾	gjen¹	kʰiːn˨˩	-	kʰi̯en˩	-	t͡ɕʰi̯ɛn˧˥	ki̯ɛn˨˦/kʰi̯ɛn˨˦	d̥͡ʑi˨˧	-
亂	lwan³	lyːn˨/lyːn˨	lɵn˩˩	lon˥	lu̯æ̃˦˥	luan˥˩	lu̯an˧	lø˨˧	lõ˦˥/lõ˨˩
了	lew²	liːu̯˩˧	li̯ɛu̯˨˩˧	li̯au̯˧˩	li̯au̯˥˧	li̯au̯˨˩	li̯au̯˥˩	li̯ɔ˨˧	li̯ɒu̯˦˩
予	jo¹	jyː˩˧	-	ii˩	-	y˨˩	u˥˩/ɨ˥˩/i˥˩	-	-
予	jo¹	jyː˨˩	-	-	-	y˧˥	u˨˦/ɨ˨˦/i˨˦	-	-
事	ɖ͡ʐi³	siː˨	sz̩˩˩	sɨ˥/se˥	sz̩˦˥	ʂz̩˥˩	su˧/ɕɨ˧/ɕɨ˨/ɕi˧/tai̯˧	z̥z̩˨˧	sz̩˨˩/sz̩˦˥
于	ɣju¹	jyː˨˩/jyː˥	-	-	-	y˧˥	u˨˦/u˥/i˨˦	-	-
